gene	oe_lof_upper	obs_lof	exp_lof	mu_lof	total.ptv.count	total.dn.count	total.inh.count	ccr.ptv.count	ccr.dn.count	ccr.inh.count
ENSG00000161850	1.562	25	22.311	1.727595e-06	4	0	4	1	0	1
ENSG00000170454	1.016	15	22.722	2.0932475e-06	2	0	2	0	0	0
ENSG00000170465	1.85	28	19.947	1.469042e-06	1	0	1	0	0	0
ENSG00000186049	1.257	19	22.176	1.7240775e-06	2	0	2	0	0	0
ENSG00000189182	1.263	20	23.011	1.89878e-06	3	0	3	0	0	0
ENSG00000185069	1.423	21	21.241	1.5218045e-06	1	0	1	0	0	0
ENSG00000185640	1.466	24	23.015	1.93362e-06	1	0	1	0	0	0
ENSG00000167780	1.48	39	34.412	3.2248775e-06	3	0	3	0	0	0
ENSG00000139626	0.649	16	37.464	3.10076e-06	1	0	1	0	0	0
ENSG00000139625	0.116	1	40.948	4.2550025e-06	1	1	0	0	0	0
ENSG00000012822	0.639	17	39.912	3.759705e-06	1	0	1	0	0	0
ENSG00000123364	0.66	2	9.5441	6.8723575e-07	1	0	1	1	0	1
ENSG00000139572	1.585	13	12.927	1.6437445e-06	3	0	3	0	0	0
ENSG00000123307	0.87	3	8.9119	8.73881e-07	1	0	1	0	0	0
ENSG00000205328	1.938	6	3.8312	2.6557125e-07	6	0	6	0	0	0
ENSG00000179626	1.959	10	5.458	3.8285475e-07	2	0	2	0	0	0
ENSG00000139540	1.2	18	22.239	2.1820225e-06	3	0	3	0	0	0
ENSG00000111602	0.949	60	78.371	8.39175e-06	1	0	1	0	0	0
ENSG00000135423	0.831	22	37.781	3.84513e-06	3	0	3	1	0	1
ENSG00000025423	0.591	3	13.111	1.4013385e-06	1	0	1	0	0	0
ENSG00000166856	1.346	7	9.7421	8.5004575e-07	2	0	2	0	0	0
ENSG00000166866	1.325	66	61.125	6.2877825e-06	4	0	4	0	0	0
ENSG00000166881	0.358	4	25.582	2.63243e-06	2	0	2	0	0	0
ENSG00000185482	0.754	10	22.49	2.051205e-06	1	0	1	0	0	0
ENSG00000111087	0.924	27	40.312	3.691365e-06	1	0	1	0	0	0
ENSG00000155980	0.252	8	57.245	6.20755e-06	1	1	0	0	0	0
ENSG00000111012	0.983	14	22.268	1.66640725e-06	2	0	2	0	0	0
ENSG00000135407	0.778	29	50.808	4.7591775e-06	1	0	1	0	0	0
ENSG00000257230	1.957	5	2.4393	1.708835e-07	1	0	1	0	0	0
ENSG00000008323	1.001	35	46.375	5.522475e-06	3	0	3	1	0	1
ENSG00000111319	0.939	23	34.72	3.7146475e-06	1	0	1	0	0	0
ENSG00000118600	0.928	13	22.28	1.846855e-06	1	0	1	0	0	0
ENSG00000185306	1.579	22	19.836	1.56547175e-06	4	0	4	0	0	0
ENSG00000139192	1.224	17	20.839	2.20698e-06	3	0	3	0	0	0
ENSG00000010292	0.582	34	77.788	7.480885e-06	2	0	2	0	0	0
ENSG00000139233	1.045	1	4.5124	3.1575425e-07	1	0	1	0	0	0
ENSG00000155957	1.38	10	12.269	7.39479e-07	3	0	3	0	0	0
ENSG00000184574	1.073	3	7.2187	7.0807275e-07	1	1	0	0	0	0
ENSG00000127311	1.172	41	45.374	3.8741075e-06	1	0	1	0	0	0
ENSG00000111644	0.934	20	31.121	2.7903825e-06	3	0	3	0	0	0
ENSG00000111581	0.57	26	63.292	5.82766e-06	1	0	1	0	0	0
ENSG00000135678	0.879	11	20.708	1.7120175e-06	1	0	1	0	0	0
ENSG00000090382	1.787	8	7.4095	6.9169125e-07	3	0	3	0	0	0
ENSG00000127337	1.189	8	12.134	8.4822e-07	1	0	1	0	0	0
ENSG00000127325	1.431	28	26.831	2.307815e-06	5	0	5	0	0	0
ENSG00000166268	1.012	38	49.234	1.3569845e-06	1	0	1	0	0	0
ENSG00000139178	1.156	14	18.936	1.35599625e-06	1	0	1	0	0	0
ENSG00000133858	0.157	10	107.75	9.6893725e-06	1	0	1	1	0	1
ENSG00000139291	0.845	6	14.023	1.15744175e-06	2	0	2	0	0	0
ENSG00000177675	0.862	52	75.963	6.8117225e-06	10	0	10	0	0	0
ENSG00000180481	1.636	9	9.3748	1.00397825e-06	2	0	2	0	0	0
ENSG00000111615	0.721	9	21.797	1.9770025e-06	6	0	6	0	0	0
ENSG00000139289	0.448	2	14.051	1.02421225e-06	4	0	4	0	0	0
ENSG00000091039	0.416	15	55.541	4.9447675e-06	2	0	2	0	0	0
ENSG00000187569	0.892	2	7.0544	6.1835975e-07	1	0	1	0	0	0
ENSG00000205857	1.124	5	9.3442	8.2471975e-07	1	0	1	0	0	0
ENSG00000111704	0.557	1	8.5145	6.0733825e-07	3	0	3	0	0	0
ENSG00000165899	1.134	35	40.918	1.1267055e-05	3	0	3	0	0	0
ENSG00000111046	1.132	5	9.2791	8.39845e-07	1	0	1	0	0	0
ENSG00000111058	0.91	23	35.795	2.96944e-06	1	0	1	0	0	0
ENSG00000196946	1.701	5	5.7369	4.0529975e-07	3	0	3	0	0	0
ENSG00000171847	1.874	8	6.4535	4.6017275e-07	1	0	1	0	0	0
ENSG00000127720	1.05	23	31.029	2.65923e-06	1	0	1	0	0	0
ENSG00000133640	0.938	68	88.681	7.7386675e-06	3	0	3	0	0	0
ENSG00000166523	1.292	9	12.15	8.5925825e-07	1	0	1	1	0	1
ENSG00000198774	1.245	14	17.572	1.9867175e-06	2	0	2	0	0	0
ENSG00000198707	0.983	104	124.51	1.0698895e-05	8	0	8	2	0	2
ENSG00000166535	0.952	63	81.637	6.6556125e-06	4	0	4	0	0	0
ENSG00000197651	1.068	9	14.7	1.46145425e-06	1	0	1	0	0	0
ENSG00000126838	0.975	64	80.804	6.9278e-06	1	0	1	0	0	0
ENSG00000257127	1.826	4	4.0584	4.467225e-07	2	0	2	0	0	0
ENSG00000187510	1.543	27	24.108	2.2259075e-06	5	0	5	0	0	0
ENSG00000120798	0.381	7	34.467	3.31583e-06	1	1	0	0	0	0
ENSG00000258292	1.905	1	0.85441	6.087955e-08	2	0	2	0	0	0
ENSG00000165972	1.063	24	31.749	2.50982e-06	2	0	2	0	0	0
ENSG00000084110	1.305	35	35.546	3.0329225e-06	3	0	3	0	0	0
ENSG00000111796	1.441	11	12.597	1.147375e-06	1	0	1	0	0	0
ENSG00000110852	1.188	4	7.6886	8.1332975e-07	1	0	1	1	0	1
ENSG00000166130	1.389	12	13.977	1.1388325e-06	1	0	1	0	0	0
ENSG00000256797	1.926	13	8.7052	6.7835825e-07	3	0	3	0	0	0
ENSG00000188393	1.751	7	6.962	4.88162e-07	3	0	3	0	0	0
ENSG00000180219	1.006	2	6.2513	7.5413525e-07	4	0	4	0	0	0
ENSG00000165682	1.446	12	13.417	9.5721225e-07	1	0	1	0	0	0
ENSG00000102452	0.522	41	101.87	9.0153525e-06	1	0	1	1	0	1
ENSG00000139780	1.449	10	11.664	8.25842e-07	2	0	2	0	0	0
ENSG00000175820	0.678	16	35.824	2.9223725e-06	2	0	2	0	0	0
ENSG00000134897	0.672	11	27.103	2.2215525e-06	1	1	0	0	0	0
ENSG00000125255	1.944	20	12.355	1.03014175e-06	2	0	2	0	0	0
ENSG00000182346	1.883	1	1.1067	4.5920125e-07	1	0	1	0	0	0
ENSG00000185950	0.286	3	27.153	2.28068e-06	1	0	1	0	0	0
ENSG00000134871	0.585	40	88.988	7.5302975e-06	1	0	1	0	0	0
ENSG00000153498	1.412	10	11.978	1.01443025e-06	1	0	1	0	0	0
ENSG00000057593	0.991	11	18.378	1.760425e-06	4	0	4	0	0	0
ENSG00000126231	1.73	22	17.892	1.616308e-06	2	0	2	0	0	0
ENSG00000126226	1.078	23	30.235	2.7129975e-06	2	0	2	0	0	0
ENSG00000150401	1.692	5	5.7912	9.0632575e-07	1	0	1	0	0	0
ENSG00000185974	0.816	11	22.302	1.8617625e-06	3	0	3	0	0	0
ENSG00000165474	1.984	17	6.5002	4.715125e-07	7	0	7	0	0	0
ENSG00000121742	1.739	10	9.3055	1.1177275e-06	3	0	3	0	0	0
ENSG00000150456	1.573	9	9.8444	6.9664925e-07	1	0	1	1	0	1
ENSG00000150459	0.915	3	8.4769	7.1855825e-07	2	0	2	0	0	0
ENSG00000180776	0.773	9	20.319	1.648334e-06	1	0	1	0	0	0
ENSG00000151835	0.536	66	151.18	1.443448e-05	1	0	1	0	0	0
ENSG00000240654	1.292	9	12.149	1.4174185e-06	4	0	4	0	0	0
ENSG00000102699	0.837	55	82.227	6.9108825e-06	1	0	1	0	0	0
ENSG00000075673	0.815	29	48.507	3.841445e-06	4	1	3	0	0	0
ENSG00000132972	0.089	3	87.49	7.0361725e-06	1	1	0	0	0	0
ENSG00000151849	0.972	50	65.127	6.041725e-06	8	0	8	0	0	0
ENSG00000151846	1.667	20	17.276	2.2681175e-06	3	0	3	0	0	0
ENSG00000139505	0.756	18	35.286	3.102435e-06	1	0	1	0	0	0
ENSG00000139517	0.691	14	31.664	3.42303e-06	1	1	0	0	0	0
ENSG00000139515	1.053	4	8.6907	6.21827e-07	2	0	2	0	0	0
ENSG00000183463	1.889	3	2.6439	1.889735e-07	4	0	4	0	0	0
ENSG00000152520	0.15	2	41.955	4.0741025e-06	1	0	1	0	0	0
ENSG00000175664	1.399	14	15.626	1.248612e-06	1	0	1	0	0	0
ENSG00000133105	1.004	29	39.403	3.44313e-06	1	0	1	0	0	0
ENSG00000139618	0.634	61	119.02	9.0277475e-06	1	0	1	1	0	1
ENSG00000083642	0.18	8	80.166	7.46447e-06	1	0	1	0	0	0
ENSG00000133116	0.568	13	36.408	3.039455e-06	1	1	0	0	0	0
ENSG00000133101	0.68	10	24.93	2.4731375e-06	1	0	1	1	0	1
ENSG00000120693	0.858	9	18.303	1.7294375e-06	1	0	1	0	0	0
ENSG00000150893	0.475	38	104.8	1.00940525e-05	1	0	1	1	0	1
ENSG00000102738	0.873	10	19.435	1.89074e-06	2	0	2	0	0	0
ENSG00000102760	1.518	4	5.8553	4.1357425e-07	1	0	1	0	0	0
ENSG00000133106	1.846	30	21.291	1.9012925e-06	4	0	4	0	0	0
ENSG00000120658	0.649	16	37.425	3.3876875e-06	2	0	2	0	0	0
ENSG00000151773	1.247	10	13.6	1.39086975e-06	2	0	2	0	0	0
ENSG00000165837	1.07	26	33.711	2.71417e-06	2	0	2	0	0	0
ENSG00000174015	1.093	9	14.372	1.176051e-06	5	0	5	0	0	0
ENSG00000136159	1.408	5	7.3909	5.253135e-07	1	0	1	0	0	0
ENSG00000136146	0.788	6	15.021	1.21914875e-06	3	0	3	0	0	0
ENSG00000102539	1.159	4	7.8862	5.8362025e-07	1	0	1	0	0	0
ENSG00000102547	1.003	9	15.665	1.21181225e-06	1	0	1	0	0	0
ENSG00000136169	0.59	15	39.155	3.7739425e-06	1	1	0	0	0	0
ENSG00000152213	1.886	3	2.682	1.8912425e-07	1	0	1	1	0	1
ENSG00000150510	1.434	15	16.09	1.46604375e-06	1	0	1	0	0	0
ENSG00000123191	1.188	47	50.435	3.8657325e-06	3	0	3	1	0	1
ENSG00000197168	1.171	38	42.52	3.74195e-06	1	0	1	0	0	0
ENSG00000136114	0.883	16	27.529	2.631425e-06	1	0	1	0	0	0
ENSG00000136108	1.125	22	27.931	2.4818475e-06	2	0	2	1	0	1
ENSG00000136110	1.235	11	14.738	1.04870075e-06	1	0	1	0	0	0
ENSG00000102837	1.102	11	16.529	1.4285405e-06	1	0	1	0	0	0
ENSG00000118946	0.401	6	29.552	2.2838625e-06	6	0	6	6	0	6
ENSG00000139734	0.716	32	60.007	4.95867e-06	1	0	1	0	0	0
ENSG00000083544	0.655	15	35.24	3.8928675e-06	1	0	1	0	0	0
ENSG00000204899	1.707	2	3.126	2.181855e-07	1	0	1	1	0	1
ENSG00000083535	0.719	26	50.194	5.244425e-06	2	1	1	1	0	1
ENSG00000177596	1.897	1	0.94965	6.7737e-08	2	0	2	0	0	0
ENSG00000136111	0.856	39	59.491	5.70974e-06	2	0	2	0	0	0
ENSG00000188243	0.99	2	6.3495	4.5052475e-07	1	0	1	0	0	0
ENSG00000102794	1.217	10	13.931	1.126203e-06	1	1	0	0	0	0
ENSG00000102805	1.226	14	17.856	1.52208925e-06	2	0	2	0	0	0
ENSG00000005810	0.115	18	232.84	2.183865e-05	1	1	0	0	0	0
ENSG00000136155	1.009	38	49.383	3.9112925e-06	1	0	1	0	0	0
ENSG00000152193	0.866	16	28.07	2.41937e-06	1	0	1	1	0	1
ENSG00000152749	1.107	16	21.95	1.561033e-06	1	0	1	0	0	0
ENSG00000102595	1.059	69	79.636	6.2938125e-06	1	0	1	0	0	0
ENSG00000185352	0.216	0	13.842	9.9627325e-07	1	0	1	0	0	0
ENSG00000165621	1.588	7	8.0862	8.43396e-07	1	0	1	0	0	0
ENSG00000043355	0.267	0	11.202	8.15725e-07	2	0	2	0	0	0
ENSG00000183092	0.32	2	19.666	1.7103425e-06	1	1	0	1	1	0
ENSG00000080824	0.353	7	37.275	3.255195e-06	1	0	1	0	0	0
ENSG00000196663	0.346	13	59.736	4.28197e-06	1	0	1	0	0	0
ENSG00000198752	0.12	6	98.437	9.3302525e-06	1	1	0	1	1	0
ENSG00000205436	0.981	17	25.982	2.189895e-06	1	0	1	0	0	0
ENSG00000126214	0.471	11	38.655	2.974465e-06	1	0	1	0	0	0
ENSG00000099814	0.277	8	52.102	4.79385e-06	1	1	0	0	0	0
ENSG00000166428	1.303	20	22.308	1.8858825e-06	1	0	1	0	0	0
ENSG00000185567	1.01	7	13.015	1.17402425e-06	5	0	5	1	0	1
ENSG00000179364	0.285	7	46.174	3.67026e-06	1	0	1	1	0	1
ENSG00000176219	1.562	5	6.5301	5.32985e-07	6	0	6	0	0	0
ENSG00000129566	0.838	98	138.32	1.2132025e-05	2	0	2	0	0	0
ENSG00000185271	0.935	11	19.471	2.1863775e-06	2	0	2	0	0	0
ENSG00000092094	1.084	14	20.188	1.98119e-06	1	0	1	0	0	0
ENSG00000181803	1.313	3	5.8424	4.8687225e-07	1	0	1	0	0	0
ENSG00000169413	1.909	1	0.79796	5.8278275e-08	2	0	2	0	0	0
ENSG00000165794	1.196	8	12.063	1.120173e-06	3	0	3	0	0	0
ENSG00000165799	1.837	1	1.4833	1.057796e-07	1	0	1	0	0	0
ENSG00000169327	1.891	8	6.1902	4.3397575e-07	2	0	2	0	0	0
ENSG00000100439	1.028	10	16.499	2.4751475e-06	5	0	5	0	0	0
ENSG00000255804	1.647	2	3.394	2.3277475e-07	1	0	1	0	0	0
ENSG00000155465	0.959	13	21.555	1.956735e-06	1	0	1	0	0	0
ENSG00000197324	0.892	16	27.253	2.64047e-06	1	0	1	0	0	0
ENSG00000100802	0.646	7	20.355	1.974825e-06	1	1	0	0	0	0
ENSG00000092068	0.994	15	23.227	1.7914125e-06	3	0	3	0	0	0
ENSG00000166090	1.6	5	6.3228	5.9336875e-07	3	0	3	0	0	0
ENSG00000100867	1.438	10	11.752	9.563245e-07	2	0	2	0	0	0
ENSG00000100889	1.393	34	32.498	3.5702625e-06	4	0	4	0	0	0
ENSG00000092295	0.93	26	38.801	3.9009075e-06	2	0	2	1	0	1
ENSG00000129467	0.892	37	54.558	4.6178075e-06	1	0	1	0	0	0
ENSG00000100441	0.89	17	28.642	2.5944075e-06	2	0	2	0	0	0
ENSG00000184304	0.622	18	42.888	3.6382675e-06	2	0	2	0	0	0
ENSG00000100478	1.633	9	9.3924	1.033877e-06	1	0	1	1	0	1
ENSG00000129493	1.626	2	3.4821	2.431095e-07	1	0	1	0	0	0
ENSG00000129480	1.657	5	5.9992	4.2060925e-07	4	0	4	4	0	4
ENSG00000151327	1.139	6	10.395	7.4626275e-07	1	0	1	0	0	0
ENSG00000151332	0.782	9	20.08	1.876335e-06	1	0	1	0	0	0
ENSG00000151338	1.1	20	26.411	2.272975e-06	2	1	1	0	0	0
ENSG00000165355	0.241	1	19.701	2.0295975e-06	1	0	1	0	0	0
ENSG00000165379	0.462	4	19.819	1.7160375e-06	1	0	1	0	0	0
ENSG00000198718	0.508	27	73.236	6.7135675e-06	1	0	1	0	0	0
ENSG00000129534	0.79	28	48.58	3.85451e-06	1	0	1	0	0	0
ENSG00000165501	1.435	13	14.372	1.412829e-06	1	0	1	0	0	0
ENSG00000197776	0.901	16	26.985	2.2567275e-06	1	0	1	1	0	1
ENSG00000165525	0.415	21	72.93	6.680235e-06	1	0	1	0	0	0
ENSG00000214900	1.817	6	5.6656	5.6425725e-07	2	0	2	0	0	0
ENSG00000168229	1.502	9	10.372	1.0384665e-06	3	0	3	0	0	0
ENSG00000100519	0.246	2	25.573	2.245505e-06	1	0	1	0	0	0
ENSG00000198554	0.8	38	62.247	5.6834425e-06	1	1	0	0	0	0
ENSG00000126787	0.899	29	43.979	4.1943675e-06	1	0	1	0	0	0
ENSG00000126777	0.349	22	89.963	7.48122e-06	1	0	1	0	0	0
ENSG00000100557	0.866	8	16.665	1.65139925e-06	1	0	1	0	0	0
ENSG00000139971	0.883	15	26.162	2.13663e-06	1	0	1	0	0	0
ENSG00000100578	0.739	33	59.727	4.968385e-06	5	0	5	1	0	1
ENSG00000126790	1.471	10	11.476	9.6069625e-07	1	0	1	0	0	0
ENSG00000151838	0.75	20	38.771	3.47663e-06	2	0	2	0	0	0
ENSG00000139970	0.297	3	26.141	1.8560675e-06	1	1	0	0	0	0
ENSG00000126773	1.237	35	37.528	3.0552e-06	2	0	2	0	0	0
ENSG00000126814	0.588	6	20.124	2.0942525e-06	5	0	5	0	0	0
ENSG00000139974	1.456	29	27.144	2.0728125e-06	2	0	2	0	0	0
ENSG00000140015	0.442	12	44.015	4.2536625e-06	2	0	2	0	0	0
ENSG00000126785	1.019	5	10.317	7.29027e-07	1	0	1	0	0	0
ENSG00000140006	1.189	8	12.139	1.12819625e-06	1	0	1	1	0	1
ENSG00000054654	0.364	115	368.36	3.067595e-05	1	0	1	0	0	0
ENSG00000165807	1.142	18	23.371	2.1267475e-06	1	0	1	0	0	0
ENSG00000070182	0.142	8	101.55	9.61115e-06	1	0	1	0	0	0
ENSG00000054690	0.537	27	69.318	5.87724e-06	2	0	2	0	0	0
ENSG00000081181	0.859	9	18.276	1.8275925e-06	1	0	1	0	0	0
ENSG00000029364	0.589	2	10.697	1.19301875e-06	1	1	0	0	0	0
ENSG00000100652	1.975	18	8.8099	6.161655e-07	1	0	1	0	0	0
ENSG00000119707	0.077	1	61.742	8.3426725e-06	1	0	1	0	0	0
ENSG00000187105	1.202	46	48.932	4.2077675e-06	2	0	2	0	0	0
ENSG00000184227	1.528	7	8.476	5.9122475e-07	4	0	4	0	0	0
ENSG00000119673	1.327	9	11.818	8.4096725e-07	2	0	2	0	0	0
ENSG00000177465	1.655	12	11.535	9.288545e-07	3	0	3	0	0	0
ENSG00000205669	1.631	4	5.2881	3.679305e-07	1	0	1	0	0	0
ENSG00000140043	1.077	13	19.198	1.60935675e-06	1	0	1	0	0	0
ENSG00000156050	1.088	24	31.032	2.786195e-06	2	0	2	0	0	0
ENSG00000119636	1.269	26	28.427	2.27331e-06	1	0	1	0	0	0
ENSG00000198208	1.051	18	25.405	2.36443e-06	3	0	3	0	0	0
ENSG00000140044	0.71	2	8.8683	1.060342e-06	1	0	1	1	0	1
ENSG00000119685	0.757	48	80.622	8.29326e-06	1	0	1	0	0	0
ENSG00000119669	0.405	3	19.139	1.4570825e-06	8	0	8	0	0	0
ENSG00000100577	1.483	16	16.36	1.56198775e-06	1	0	1	0	0	0
ENSG00000100601	1.026	11	17.741	1.68974e-06	4	0	4	0	0	0
ENSG00000119705	1.905	8	5.9354	4.1896775e-07	1	0	1	0	0	0
ENSG00000054983	0.937	29	42.215	3.6144825e-06	1	0	1	0	0	0
ENSG00000100433	0.747	9	21.018	1.92156e-06	1	0	1	0	0	0
ENSG00000042317	1.191	21	25.4	2.3816825e-06	4	0	4	0	0	0
ENSG00000100722	0.342	8	42.227	4.1049225e-06	2	0	2	1	0	1
ENSG00000042088	1.107	30	36.771	3.110475e-06	1	0	1	0	0	0
ENSG00000119720	0.768	33	57.463	5.251795e-06	7	0	7	0	0	0
ENSG00000133943	1.548	31	27	2.057905e-06	1	0	1	0	0	0
ENSG00000133962	0.867	36	54.828	4.40994e-06	1	0	1	0	0	0
ENSG00000100815	0.504	39	101.08	9.2863675e-06	3	0	3	1	0	1
ENSG00000100599	0.902	20	32.23	2.419035e-06	1	0	1	0	0	0
ENSG00000165948	1.521	2	3.8959	2.75638e-07	4	0	4	0	0	0
ENSG00000119698	0.624	24	54.133	5.3306875e-06	1	0	1	0	0	0
ENSG00000170099	1.488	10	11.334	8.36294e-07	1	0	1	0	0	0
ENSG00000170054	1.808	14	11.437	8.6966e-07	2	0	2	0	0	0
ENSG00000100665	1.664	12	11.456	9.2793325e-07	2	0	2	0	0	0
ENSG00000196136	1.902	17	11.884	1.0086515e-06	8	0	8	0	0	0
ENSG00000165959	0.698	20	41.63	3.889685e-06	1	0	1	0	0	0
ENSG00000176438	1.08	43	51.358	4.262205e-06	1	0	1	0	0	0
ENSG00000182512	0.661	0	4.5272	3.2731175e-07	1	0	1	0	0	0
ENSG00000066739	0.435	35	106.68	9.707295e-06	1	0	1	1	0	1
ENSG00000182218	0.851	13	24.293	1.7414975e-06	2	0	2	0	0	0
ENSG00000140479	0.863	16	28.16	5.0037275e-06	5	0	5	0	0	0
ENSG00000185418	0.898	30	45.329	3.943955e-06	1	0	1	0	0	0
ENSG00000183706	1.865	6	5.1597	5.119805e-07	1	0	1	0	0	0
ENSG00000170113	1.04	5	10.108	7.1949625e-07	1	0	1	1	0	1
ENSG00000206190	0.427	17	59.656	5.290655e-06	1	0	1	0	0	0
ENSG00000104059	0.698	5	15.07	1.0743115e-06	2	1	1	0	0	0
ENSG00000166664	1.223	7	10.745	7.65207e-07	1	0	1	0	0	0
ENSG00000186399	1.981	13	4.948	3.85585e-07	2	0	2	0	0	0
ENSG00000261794	1.977	42	22.135	1.722905e-06	1	1	0	0	0	0
ENSG00000134160	1.076	70	79.381	7.6488875e-06	2	0	2	0	0	0
ENSG00000166922	1.223	8	11.797	1.24608275e-06	1	0	1	0	0	0
ENSG00000248905	0.934	35	49.687	4.2375825e-06	1	0	1	0	0	0
ENSG00000184507	0.537	11	33.891	2.5602375e-06	1	1	0	0	0	0
ENSG00000175265	1.807	5	4.9951	4.5977075e-07	6	0	6	0	0	0
ENSG00000198146	0.275	2	22.871	2.0094975e-06	1	0	1	0	0	0
ENSG00000166068	0.319	3	24.309	2.7592275e-06	1	1	0	0	0	0
ENSG00000128965	1.404	7	9.3192	9.0987675e-07	1	0	1	0	0	0
ENSG00000178997	1.263	22	24.873	2.1106675e-06	1	0	1	0	0	0
ENSG00000104147	1.756	10	9.1585	6.5105575e-07	1	0	1	0	0	0
ENSG00000137804	0.609	6	19.451	1.558688e-06	1	0	1	1	0	1
ENSG00000062524	1.22	40	42.682	3.6282175e-06	3	0	3	0	0	0
ENSG00000103932	0.763	38	65.304	6.0985075e-06	2	0	2	0	0	0
ENSG00000137877	1.062	186	197.71	1.750375e-05	12	0	12	2	0	2
ENSG00000188089	0.769	28	49.91	4.814285e-06	1	0	1	0	0	0
ENSG00000214013	1.191	54	56.882	4.9554875e-06	6	0	6	0	0	0
ENSG00000159433	0.631	92	173.35	1.5552375e-05	6	1	5	0	0	0
ENSG00000140326	0.675	30	60.239	5.564015e-06	1	0	1	0	0	0
ENSG00000137842	1.038	21	29.137	2.2453375e-06	3	0	3	0	0	0
ENSG00000166946	0.801	9	19.598	1.5384205e-06	1	1	0	0	0	0
ENSG00000159495	1.18	32	36.433	3.1557e-06	2	0	2	1	0	1
ENSG00000168806	1.473	22	21.31	1.89074e-06	1	0	1	0	0	0
ENSG00000168803	1.361	10	12.445	1.0910615e-06	1	0	1	1	0	1
ENSG00000237289	1.358	8	10.6	1.10029075e-06	3	0	3	0	0	0
ENSG00000104133	0.812	81	120	9.7764725e-06	1	0	1	0	0	0
ENSG00000229474	0.979	22	32.098	2.751355e-06	1	0	1	0	0	0
ENSG00000167014	1.345	10	12.598	1.03593725e-06	1	0	1	0	0	0
ENSG00000140279	1.284	83	77.586	7.22528e-06	7	0	7	0	0	0
ENSG00000137857	0.939	61	80.368	7.078215e-06	8	0	8	0	0	0
ENSG00000137860	1.531	38	32.529	2.3140125e-06	2	0	2	0	0	0
ENSG00000171763	1.068	20	27.209	2.6419775e-06	1	0	1	0	0	0
ENSG00000166920	1.856	6	5.2615	4.803565e-07	1	0	1	0	0	0
ENSG00000104177	0.402	7	32.672	3.09406e-06	1	1	0	0	0	0
ENSG00000074803	0.823	35	56.359	4.686315e-06	1	0	1	0	0	0
ENSG00000128951	1.12	6	10.569	8.5972725e-07	1	0	1	0	0	0
ENSG00000185634	0.943	21	32.054	2.9796575e-06	1	0	1	0	0	0
ENSG00000156958	1.26	22	24.938	2.5079775e-06	1	0	1	0	0	0
ENSG00000166262	1.431	33	30.843	2.7103175e-06	5	0	5	0	0	0
ENSG00000104047	1.677	14	12.819	1.196084e-06	2	1	1	0	0	0
ENSG00000104043	1.094	56	63.93	5.54492e-06	1	0	1	0	0	0
ENSG00000140284	0.965	17	26.415	2.032445e-06	2	0	2	0	0	0
ENSG00000138592	0.113	2	55.558	4.7863125e-06	1	0	1	0	0	0
ENSG00000081014	0.431	16	56.345	4.6365675e-06	1	0	1	0	0	0
ENSG00000183578	1.78	7	6.7287	4.759345e-07	3	0	3	0	0	0
ENSG00000137875	1.735	3	3.8688	2.7662625e-07	1	0	1	0	0	0
ENSG00000069966	0.974	15	23.721	2.0302675e-06	2	0	2	0	0	0
ENSG00000166415	1.074	46	54.75	4.593185e-06	1	0	1	0	0	0
ENSG00000256061	1.115	17	22.863	2.0533825e-06	3	0	3	3	0	3
ENSG00000171016	0.228	0	13.094	1.34360125e-06	1	0	1	1	0	1
ENSG00000166450	0.562	22	55.938	4.992505e-06	2	0	2	0	0	0
ENSG00000069869	0.628	32	68.404	6.42731e-06	1	0	1	0	0	0
ENSG00000128849	1.242	63	62.565	5.8499375e-06	3	0	3	0	0	0
ENSG00000128918	0.447	6	26.507	2.17281e-06	1	0	1	1	0	1
ENSG00000166035	0.93	14	23.535	2.2748175e-06	1	0	1	0	0	0
ENSG00000157483	0.442	21	68.477	6.4673425e-06	1	0	1	0	0	0
ENSG00000140297	1.434	13	14.388	1.49800275e-06	5	0	5	0	0	0
ENSG00000069667	0.404	8	35.752	3.43308e-06	1	0	1	0	0	0
ENSG00000129003	0.676	108	187.58	1.61498475e-05	6	0	6	1	0	1
ENSG00000205502	1.943	5	3.0083	2.1659425e-07	2	0	2	0	0	0
ENSG00000074410	1.327	18	20.115	1.616375e-06	1	0	1	0	0	0
ENSG00000140455	0.161	1	29.539	2.3026225e-06	1	0	1	0	0	0
ENSG00000035664	1.28	16	18.976	1.34631475e-06	1	1	0	0	0	0
ENSG00000140451	1.325	25	26.358	2.3565575e-06	2	0	2	0	0	0
ENSG00000103707	1.008	14	21.715	1.7967725e-06	1	0	1	0	0	0
ENSG00000234438	1.87	13	9.8947	8.5758325e-07	3	0	3	1	0	1
ENSG00000090470	1.122	10	15.121	1.3574535e-06	2	0	2	1	0	1
ENSG00000138615	1.292	39	39.424	3.6044325e-06	5	0	5	0	0	0
ENSG00000103742	0.55	19	50.685	4.1779525e-06	1	0	1	0	0	0
ENSG00000074621	0.569	14	38.437	3.31918e-06	2	0	2	0	0	0
ENSG00000157890	1.158	44	48.865	4.8020575e-06	1	0	1	0	0	0
ENSG00000103599	0.979	40	53.204	4.447125e-06	3	0	3	0	0	0
ENSG00000189227	1.322	2	4.6748	3.3488275e-07	3	0	3	0	0	0
ENSG00000137809	0.548	23	59.485	4.8395775e-06	1	0	1	1	0	1
ENSG00000137831	0.973	53	68.51	6.117435e-06	1	0	1	0	0	0
